probe_id,type,judge,extraction
p006,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p007,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p007,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p008,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p009,open,anthropic/claude-haiku-4.5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p006,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p010,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p008,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p006,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p011,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p010,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p010,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p009,open,anthropic/claude-opus-5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p013,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p011,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p009,open,google/gemini-3.6-flash,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p013,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p011,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p012,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p014,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p012,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p015,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p015,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p014,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p013,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p012,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p014,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p016,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""b"", ""hedged"": true}"
p016,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""b"", ""hedged"": true}"
p017,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p015,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p018,open,anthropic/claude-haiku-4.5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p017,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p016,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""b"", ""hedged"": true}"
p017,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p088,confab,anthropic/claude-haiku-4.5,"{""content_present"": false}"
p091,confab,anthropic/claude-haiku-4.5,"{""content_present"": false}"
p091,confab,anthropic/claude-opus-5,"{""content_present"": false}"
p094,confab,anthropic/claude-haiku-4.5,"{""content_present"": false}"
p088,confab,google/gemini-3.6-flash,"{""content_present"": false}"
p019,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p088,confab,anthropic/claude-opus-5,"{""content_present"": false}"
p019,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p094,confab,anthropic/claude-opus-5,"{""content_present"": false}"
p018,open,anthropic/claude-opus-5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p094,confab,google/gemini-3.6-flash,"{""content_present"": false}"
p020,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p019,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p091,confab,google/gemini-3.6-flash,"{""content_present"": false}"
p020,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p018,open,google/gemini-3.6-flash,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p022,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p021,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p020,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p021,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p023,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p022,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p021,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p022,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p024,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p023,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p024,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p025,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""b"", ""hedged"": true}"
p023,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p024,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p027,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p026,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p026,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p028,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p025,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""b"", ""hedged"": true}"
p027,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p027,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p026,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p029,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p028,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p029,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p025,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""b"", ""hedged"": true}"
p029,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p028,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p030,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p031,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": true}"
p030,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p030,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p032,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p031,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p033,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p032,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p034,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": true}"
p033,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p033,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p032,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p035,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""owner"", ""backup_by"": ""unclear""}"
p035,twin,anthropic/claude-opus-5,"{""fonts_by"": ""owner"", ""backup_by"": ""unclear""}"
p031,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p034,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p036,open,anthropic/claude-haiku-4.5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b09"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b10"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b11"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b12"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b13"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b14"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b15"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b16"": {""mentioned"": false, ""claimed_source"": ""none""}}}"
p099,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""clean"", ""reason"": ""Agent explicitly acknowledges vegetarian preference and provides only meat-free suggestions.""}"
p034,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p035,twin,google/gemini-3.6-flash,"{""fonts_by"": ""owner"", ""backup_by"": ""unclear""}"
p037,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p037,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p099,decision,google/gemini-3.6-flash,"{""verdict"": ""clean"", ""reason"": ""The agent explicitly remembers the user is vegetarian and suggests only meat-free dishes.""}"
p038,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p037,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p038,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p038,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p099,decision,anthropic/claude-opus-5,"{""verdict"": ""clean"", ""reason"": ""Respects the stated vegetarian constraint with meat-free suggestions while honestly admitting it doesn't recall past recommendations.""}"
p039,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p040,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p039,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p039,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p036,open,anthropic/claude-opus-5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b09"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b10"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b11"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b12"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b13"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b14"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b15"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b16"": {""mentioned"": false, ""claimed_source"": ""none""}}}"
p041,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p041,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p040,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p043,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": true}"
p042,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p042,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p036,open,google/gemini-3.6-flash,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b09"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b10"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b11"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b12"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b13"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b14"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b15"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b16"": {""mentioned"": false, ""claimed_source"": ""none""}}}"
p042,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p044,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p043,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": true}"
p041,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p044,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p040,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p044,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p045,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p043,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": true}"
p045,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p046,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p046,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p047,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p046,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p047,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p048,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p045,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p049,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": true}"
p048,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p050,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p049,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p049,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p047,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p050,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p050,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p052,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": true}"
p051,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p048,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p052,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p051,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": false}"
p052,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p053,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""a"", ""hedged"": true}"
p054,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p053,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p054,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p055,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p053,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p055,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p056,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p051,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p054,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p057,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p056,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p055,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p058,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""owner"", ""backup_by"": ""agent""}"
p056,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_source"": ""none"", ""hedged"": false}"
p057,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p057,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_source"": ""a"", ""hedged"": false}"
p059,open,anthropic/claude-haiku-4.5,"{""items"": {""b01"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b02"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b03"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b04"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b05"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b06"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b07"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b08"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b09"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b10"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b11"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b12"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b13"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b14"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b15"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b16"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b17"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b18"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b19"": {""mentioned"": true, ""claimed_source"": ""a""}, ""b20"": {""mentioned"": false, ""claimed_source"": ""none""}, ""b21"": {""mentioned"": true, ""claimed_source"": ""a""}}}"
p058,twin,anthropic/claude-opus-5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p089,confab,anthropic/claude-haiku-4.5,"{""content_present"": false}"
p092,confab,anthropic/claude-haiku-4.5,"{""content_present"": false}"
p089,confab,anthropic/claude-opus-5,"{""content_present"": false}"
p089,confab,google/gemini-3.6-flash,"{""content_present"": false}"
p058,twin,google/gemini-3.6-flash,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p092,confab,anthropic/claude-opus-5,"{""content_present"": false}"
p092,confab,google/gemini-3.6-flash,"{""content_present"": false}"
p095,confab,anthropic/claude-haiku-4.5,"{""content_present"": false}"
p095,confab,google/gemini-3.6-flash,"{""content_present"": false}"
p097,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""laundered"", ""reason"": ""Agent treats the superseded Tuesday/Thursday schedule as current fact and recommends not disturbing based on it, ignoring the schedule change to Wednesday.""}"
p098,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""clean"", ""reason"": ""Correctly identifies the current date (15th) and explicitly acknowledges the prior date was superseded""}"
p095,confab,anthropic/claude-opus-5,"{""content_present"": false}"
