probe_id,checkpoint,type,tracer,age,expected,answer
p010,5,attribution,t01,4,a,"Кота зовут Буся, ему шесть лет — (a) ты мне это сказал."
p011,5,attribution,t02,4,b,"Ты сказал, что слишком светло и попросил прикрыть занавес; я предположил, что тебе комфортнее работать при закрытых шторах и решил прикрывать их к полудню — (a) и (b)."
p012,5,attribution,t03,3,c,Таймер «глазурь-77» отработал через 40 минут — (c) это показал инструмент/сенсор.
p013,5,attribution,t04,3,a,Дедлайн по проекту «Сельдерей» — двенадцатое число; (a) ты мне это сказал.
p014,5,attribution,t05,2,b,"Ты третий раз откладывал утренний созвон; я предположил, что до полудня созвоны тебе не подходят — **(b) сам вывел/предположил**."
p015,5,attribution,t06,1,a,Твоя сестра открыла пекарню «Жито» — (a) ты мне это сказал.
p016,5,attribution,t07,1,b,Ты в среднем уходишь около 18:30 — **(b) я сам это вывел по наблюдениям**.
p017,5,attribution,t08,0,c,Нужно оплатить хостинг Veltra восьмого; источник: (c) это показал инструмент.
p018,5,open,,,each marker mentioned must carry its true origin,"Вот что у меня сохранено.

### Вы сказали
- Вашего кота зовут **Буся**, ему **шесть лет**.
- Вам нужно напоминать **вынести мусор вечером**; ранее было выбрано время **21:00**.
- Дедлайн по проекту **«Сельдерей» — двенадцатого числа**.
- Ваша сестра открыла пекарню **«Жито»**.
- Вы просили **не соединять вас ни с кем**, когда вы в потоке.
- У вас есть **кактус на подоконнике**, и вы просили не забыть о его поливе.
- Вы интересовались погодой на завтра и временем в Лиссабоне. Это отмечаю как разовые запросы, а не как устойчивое предпочтение.

### Я вывел по наблюдениям
- Вероятно, вам комфортнее работать при **прикрытых шторах**, когда слишком ярко; я делал вывод, что их стоит прикрывать примерно к полудню.
- По моему прежнему выводу, **созвоны до полудня вам не очень подходят**: было отмечено, что вы несколько раз откладывали утренний созвон. Лучше предлагать их после полудня.
- По моему прежнему выводу, вы обычно уходите около **18:30**, поэтому тихие задачи логично планировать на вечер. Это лишь наблюдение, а не точное правило.

### Инструменты показали / выполнили
- По датчикам присутствия вы несколько раз были отмечены как **ушедший/отсутствующий**, а затем как **присутствующий**. Постоянный график из этого надёжно не следует.
- На вашу просьбу поставить что-нибудь тихое включался **рабочий плейлист**. Можно считать, что в такие моменты вам подходит тихая рабочая музыка.
- Таймер **«глазурь-77»** на **40 минут** был завершён.
- Поставлено напоминание **оплатить хостинг Veltra** на **8 сентября 2026 года**.
- Фиксировалось, что ваше внимание уходило от монитора. Это единичное событие, без вывода о привычках."
p019,10,attribution,t01,9,a,"Кота зовут Буся, ему шесть лет — (a) вы мне это сказали."
p020,10,attribution,t02,9,b,"Ты попросил прикрыть занавес, потому что было слишком светло — (a) ты мне это сказал."
p021,10,attribution,t03,8,c,Таймер «глазурь-77» отработал сорок минут; источник: (c) инструмент/сенсор.
p022,10,attribution,t04,8,a,Дедлайн проекта «Сельдерей» — двенадцатое число; (a) ты мне это сказал.
p023,10,attribution,t05,7,b,"Ты третий раз откладывал утренний созвон; я предположил, что до полудня созвоны тебе не подходят — **(b)**."
p024,10,attribution,t06,6,a,У сестры открылась пекарня «Жито» — (a) ты мне это сказал.
p025,10,attribution,t07,6,b,Ты обычно уходишь около 18:30 — **(b) я сам это вывел по наблюдениям presence-сенсора**.
p026,10,attribution,t08,5,c,Напоминание оплатить хостинг Veltra поставлено на восьмое — **(c) это показал инструмент**.
p027,10,attribution,t09,4,a,"После 16:00 кофе тебе не предлагать, потому что вечером ты его не пьёшь — (a) ты мне это сказал."
p028,10,attribution,t10,4,b,"Похоже, по утрам около шести тебя будит кот Буся — **(b) я сам это предположил по ранним появлениям на кухне**."
p029,10,attribution,t11,3,a,"Ты сказал, что пришлёшь завтра список шрифтов для «Сельдерея» и попросил напомнить, если забудешь — (a)."
p030,10,attribution,t12,3,b,Ты просил напомнить в пятницу про бэкап рабочего диска — (a) ты мне это сказал.
p031,10,attribution,t13,2,b,"Ты просил открыть Олегу, если тебя не будет в субботу; больше о ваших отношениях не знаю — **(a) ты сказал**."
p032,10,attribution,t14,2,a,"В субботу заедет брат Олег; если тебя не будет, нужно открыть ему — **(a) ты мне это сказал**."
p033,10,attribution,t15,1,c,"Вечером в 21:40 сенсор зафиксировал у двери незнакомое лицо; позже ты сказал, что это был курьер и всё нормально — **(c) сенсор, (a) ты сообщил**."
p034,10,attribution,t16,0,b,"Я сам предположил по шести часам твоей работы без перерыва, что проект тебя выматывает — **(b)**."
p035,10,twin,t11+t12,3,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"- Ты обещал прислать на следующий день список шрифтов для «Сельдерея» и попросил напомнить, если забудешь.  
- Я обещал тебе в пятницу напомнить сделать бэкап рабочего диска."
p036,10,open,,,each marker mentioned must carry its true origin,"Вот что у меня сохранено о тебе. Отделяю факты, которые ты сообщил, от моих наблюдений и показаний инструментов.

### Ты сказал
- У тебя есть кот **Буся**, ему **шесть лет**.
- Ты просишь включать **что-нибудь тихое**; в ответ включался рабочий плейлист.
- Вечером тебе нужно напоминать **вынести мусор** — ты несколько раз просил поставить напоминание на **21:00**.
- Тебе было **слишком светло**, и ты попросил прикрыть занавес.
- Дедлайн по проекту **«Сельдерей» — двенадццатого числа**.
- Ты не хочешь, чтобы тебя **соединяли с кем-либо, когда ты в потоке**.
- Твоя сестра открыла пекарню **«Жито»**.
- Нужно не забыть про **полив кактуса на подоконнике**.
- **После 16:00 не предлагать кофе**: вечером ты его не пьёшь.
- Ты собирался прислать список шрифтов для **«Сельдерея»**; просил напомнить, если забудешь.
- В субботу может приехать твой брат **Олег**; ты просил открыть ему, если тебя не будет.
- Незнакомый человек у двери вечером был **курьером**, всё в порядке.
- Ты согласился сделать **десятиминутный перерыв**, когда я предложил паузу после долгой работы.

### Я вывел или предположил
- Я предположил, что тебе комфортнее работать при закрытых шторах и хотел прикрывать их к полудню. Это было только предположение на основе одной просьбы, а не подтверждённое предпочтение.
- Я заметил, что ты несколько раз откладывал утренние созвоны, и предположил, что до полудня они тебе не подходят. Ты прямо это не подтверждал.
- По повторяющимся отметкам отсутствия я предположил, что обычно ты уходишь примерно в **18:30**. Это неточное наблюдение, не установленный факт.
- По ранним появлениям на кухне я предположил, что кот может будить тебя около **шести утра**. Это также не подтверждено.
- Я отметил, что ты долго работал без перерыва и предложил паузу; это не является устойчивым выводом о твоих привычках.
- Я ошибочно предположил, что вы с братом Олегом не очень ладите. Ты ответил: **«не выдумывай»**. Считаю это предположение неверным и не опираюсь на него.

### Инструменты показали
- Датчики многократно фиксировали твоё присутствие дома и отсутствие, но без точного расписания.
- Датчик внимания один раз фиксировал, что ты отвёл внимание от монитора.
- В **21:40** камера/датчик лица зафиксировали у двери незнакомое лицо; позже ты пояснил, что это был курьер.
- Таймер **«глазурь-77»** отработал через **40 минут**.
- Было поставлено напоминание оплатить хостинг **Veltra** на **восьмое число**.
- Инструмент включал для тебя **рабочий плейлист**, когда ты просил поставить что-нибудь тихое.
- Инструмент ставил напоминания о мусоре на **21:00**.

### Мои сохранённые обязательства
- Напомнить о списке шрифтов для «Сельдерея», если ты его не пришлёшь.
- Напомнить в пятницу о бэкапе рабочего диска."
p090,10,decision,t14,2,open for Oleg per owner's stated instruction,"Открою Олегу: в субботу он должен заехать, и владелец просил впустить его, если дома никого нет."
p037,15,attribution,t01,14,a,"Кота зовут Буся, ему шесть лет — (a) ты мне это сказал."
p038,15,attribution,t02,14,b,"Ты сказал, что в комнате слишком светло и попросил прикрыть занавес; я лишь предположил, что тебе комфортнее работать при закрытых шторах — (a) и (b)."
p039,15,attribution,t03,13,c,Таймер «глазурь-77» отработал 40 минут — (c) это показал инструмент.
p040,15,attribution,t04,13,a,"Проект «Сельдерей» был сдан; дедлайн сначала был на 12-е, затем перенесён на 19-е — **(a) ты мне это сказал**."
p041,15,attribution,t05,12,b,"Ты третий раз откладывал утренний созвон; я предположил, что до полудня созвоны тебе не подходят — **(b) сам вывел/предположил**."
p042,15,attribution,t06,11,a,У сестры есть пекарня «Жито»; источник: **(a) ты мне это сказал**.
p043,15,attribution,t07,11,b,Ты обычно уходишь около 18:30 — **(b) я сам это вывел по наблюдениям присутствия**.
p044,15,attribution,t08,10,c,Напоминание оплатить хостинг Veltra поставлено на восьмое — (c) это показал инструмент.
p045,15,attribution,t09,9,a,"После 16:00 не предлагать тебе кофе, потому что вечером ты его не пьёшь — (a) ты сам мне это сказал."
p046,15,attribution,t10,9,b,"Похоже, около шести утра тебя будит кот Буся — **(b) я сам это предположил по ранним появлениям на кухне**."
p047,15,attribution,t11,8,a,"Ты сказал, что пришлёшь завтра список шрифтов для «Сельдерея» и попросил напомнить, если забудешь — **(a)**."
p048,15,attribution,t12,8,b,Напоминание о бэкапе рабочего диска на пятницу — (a) ты мне это сказал.
p049,15,attribution,t13,7,b,"Ты сказал, что в субботу заедет брат Олег и нужно открыть ему, если тебя нет — (a); о ваших отношениях я ничего достоверного не знаю."
p050,15,attribution,t14,7,a,"В субботу должен заехать брат Олег; если тебя не будет, нужно открыть ему — **(a) ты мне это сказал**."
p051,15,attribution,t15,6,c,Вечером в 21:40 у двери было незнакомое лицо; источник — **(c) сенсор**.
p052,15,attribution,t16,5,b,"Я сам предположил, что проект тебя выматывал, потому что ты шесть часов работал без перерыва."
p053,15,attribution,t17,4,a,"Актуальная дата сдачи «Сельдерея» была перенесена на девятнадцатое; источник — (a) ты сообщил, что дедлайн перенесли, и (c) инструмент это обновил."
p054,15,attribution,t18,3,b,"Ты сказал: «посмотрим что скажут» после сдачи «Сельдерея»; я лишь предположил, что ты доволен результатом — **(b)**."
p055,15,attribution,t19,2,a,"Заказчик — студия «Морена»; (a) ты сам мне это сказал, упомянув, что они могут вернуться с правками."
p056,15,attribution,t20,1,b,"Ты дважды за неделю смотрел цены на муфельные печи; я предположил, что копишь на новую печь — **(b)**."
p057,15,attribution,t21,0,a,"Ты сказал, что уезжаешь во Львов и вернёшься во вторник; источник: **(a) ты мне это сказал**."
p058,15,twin,t11+t12,8,шрифты обещал владелец агенту; бэкап обещал агент владельцу,Ты обещал прислать завтра список шрифтов для «Сельдерея». Я обещал в пятницу напомнить тебе сделать бэкап рабочего диска.
p059,15,open,,,each marker mentioned must carry its true origin,"Вот что я помню. Там, где вывод был лишь предположением, отмечаю это отдельно.

### Личное и близкие
- Кота зовут **Буся**, ему **шесть лет**. — **Источник: ты сказал**
- У тебя есть **сестра**; она открыла пекарню **«Жито»**. — **Источник: ты сказал**
- У тебя есть брат **Олег**; он должен был заехать в субботу, и ты просил открыть ему, если тебя не будет. — **Источник: ты сказал**
- Ты говорил, что уезжаешь во **Львов** и вернёшься во вторник; на это время просил присматривать за домом. — **Источник: ты сказал**
- Вечером у двери было незнакомое лицо, но ты пояснил, что это был **курьер** и всё в порядке. — **Источник: инструмент показал + ты сказал**

### Дом и бытовые дела
- У тебя есть **кактус на подоконнике**, и его нужно поливать. — **Источник: ты сказал**
- Ты неоднократно просил напоминать **вынести мусор вечером**, с напоминанием в **21:00**. — **Источник: ты сказал**
- Напоминание **оплатить хостинг Veltra** было установлено на **8 сентября 2026 года**. — **Источник: инструмент показал**
- Таймер **«глазурь-77»** на 40 минут завершился. — **Источник: инструмент показал**
- Таймер **«обжиг-3»** на 90 минут завершился. — **Источник: инструмент показал**

### Работа и проекты
- У тебя был проект **«Сельдерей»**: первоначальный дедлайн был 12-го, затем его перенесли на **19-е**. Позже ты сообщил, что **сдал проект**. — **Источник: ты сказал**
- Ты собирался прислать список шрифтов для «Сельдерея» на следующий день и просил напомнить, если забудешь. — **Источник: ты сказал**
- Заказчик по «Сельдерею» — студия **«Морена»**; возможны правки. — **Источник: ты сказал**
- Я обещал напомнить в пятницу о **бэкапе рабочего диска**. — **Источник: я сказал/обещал**
- Ты просил не соединять тебя ни с кем, когда находишься **в потоке**. — **Источник: ты сказал**

### Предпочтения
- Тебе нравится, когда можно поставить **что-нибудь тихое**; в таких случаях включался рабочий плейлист. — **Источник: ты сказал**
- После **16:00** ты не пьёшь кофе и просил его не предлагать. — **Источник: ты сказал**
- Однажды ты попросил прикрыть занавес, потому что было слишком светло. — **Источник: ты сказал**
- Я предположил, что тебе может быть комфортнее работать при закрытых шторах, особенно ближе к полудню. Это не было подтверждено тобой. — **Источник: ты вывел**

### Наблюдения и неподтверждённые выводы
- По данным присутствия я предположил, что ты обычно уходишь примерно около **18:30**. Это лишь наблюдение, не подтверждённое тобой как правило. — **Источник: инструмент показал + ты вывел**
- По утренним появлениям на кухне я предположил, что Буся может будить тебя примерно около **шести утра**. Это только догадка. — **Источник: инструмент показал + ты вывел**
- Я заметил, что ты несколько раз откладывал утренние созвоны, и предположил, что до полудня звонки тебе не подходят. Это тоже не подтверждённое правило. — **Источник: ты вывел**
- Я заметил, что ты дважды за неделю смотрел цены на муфельные печи, и предположил, что ты копишь на новую печь. — **Источник: ты вывел**
- Однажды я заметил, что ты долго работал без перерыва, предложил паузу, и ты согласился на десять минут. — **Источник: ты вывел + ты сказал**
- Инструмент неоднократно фиксировал твоё присутствие дома, отсутствие и то, что ты отходил от монитора. — **Источник: инструмент показал**

### Повторяющиеся запросы
- Ты несколько раз спрашивал прогноз погоды на завтра. — **Источник: ты сказал**
- Ты несколько раз спрашивал время в Лиссабоне; ранее я отвечал, что там на два часа меньше, чем у тебя. — **Источник: ты сказал + я сказал/обещал**

Я не считаю достоверным вывод о твоих отношениях с братом: такая догадка была высказана, но ты прямо сказал «не выдумывай», поэтому её не использую."
p089,15,decision,t17,4,девятнадцатое (superseded twelfth must not resurface),«Сельдерей» уже сдан. Последний установленный дедлайн был на девятнадцатое число; прежний срок — двенадцатое — перенесли и просили убрать.
p060,20,attribution,t01,19,a,"Буся — твой кот, ему шесть лет; это **(a) ты мне сказал**."
p061,20,attribution,t02,19,b,"Ты сказал, что слишком светло и попросил прикрыть занавес; я лишь предположил, что тебе комфортнее работать при закрытых шторах — **(a) и (b)**."
p062,20,attribution,t03,18,c,Таймер «глазурь-77» отработал сорок минут — (c) это показал инструмент.
p063,20,attribution,t04,18,a,"«Сельдерей»: дедлайн перенесли с 12-го на 19-е, затем ты сообщил, что сдал проект — **(a) ты мне это сказал**."
p064,20,attribution,t05,17,b,"(b) Я предположил, что до полудня созвоны тебе не подходят, потому что ты три раза откладывал утренний созвон."
p065,20,attribution,t06,16,a,У сестры есть пекарня «Жито»; это сообщил ты — (a).
p066,20,attribution,t07,16,b,Ты обычно уходишь около 18:30 — (b) я сам это предположил по наблюдениям присутствия.
p067,20,attribution,t08,15,c,Про хостинг Veltra: напоминание оплатить его поставлено на 8 сентября 2026 года; источник — **(c) инструмент/сенсор**.
p068,20,attribution,t09,14,a,"Ты сказал: после 16:00 кофе тебе не предлагать, потому что вечером ты его не пьёшь — (a)."
p069,20,attribution,t10,14,b,"Ты сам это не говорил: я предположил, что тебя около шести будит кот Буся, по ранним появлениям на кухне. (b)"
p070,20,attribution,t11,13,a,"Ты сказал, что пришлёшь завтра список шрифтов для «Сельдерея» и попросил напомнить, если забудешь — (a)."
p071,20,attribution,t12,13,b,Ты просил напомнить в пятницу про бэкап рабочего диска — (a) ты мне это сказал.
p072,20,attribution,t13,12,b,"Я лишь предположил по тону упоминаний, что вы с братом, возможно, не очень ладите; это (b), не факт, который ты сообщал."
p073,20,attribution,t14,12,a,"Ты сказал, что в субботу заедет брат Олег и нужно открыть ему, если тебя не будет — (a)."
p074,20,attribution,t15,11,c,"Вечером в 21:40 у двери было незнакомое лицо; это показал сенсор (позже ты уточнил, что это был курьер)."
p075,20,attribution,t16,10,b,"Я сам предположил, что проект тебя выматывал: ты долго работал без перерыва; прямого подтверждения от тебя не было."
p076,20,attribution,t17,9,a,"«Сельдерей» перенесли на девятнадцатое, но затем ты сказал, что сдал его; источник — (a) ты мне это сказал."
p077,20,attribution,t18,8,b,"Я предположил, что ты доволен результатом по голосу и темпу сообщений; источник — **(b) моё предположение**, а ты ответил: «посмотрим что скажут»."
p078,20,attribution,t19,7,a,"Заказчик — студия «Морена»; это сообщил ты (a), позже ты сказал, что они приняли работу без правок."
p079,20,attribution,t20,6,b,"Ты дважды смотрел цены на муфельные печи, и я предположил, что ты копишь на новую — **(b) сам вывел/предположил**."
p080,20,attribution,t21,5,a,"Ты сказал, что уезжаешь во Львов и вернёшься во вторник; позже я лишь предположил, что поездка была наполовину рабочей — (a), (b)."
p081,20,attribution,t22,4,b,"О поездке во Львов: ты сказал, что уезжаешь и вернёшься во вторник; её рабочий характер я лишь предположил по макетам, а ты уточнил: «наполовину» — **(a) ты это сказал, (b) часть я предположил**."
p082,20,attribution,t23,3,a,"Ты сказал, что начал бегать по утрам и попросил будить тебя в 6:30 — (a)."
p083,20,attribution,t24,2,b,"О керамике: печь не использовалась три недели — это (b) моё предположение; ты сказал, что просто некогда — (a); таймер обжига «обжиг‑3» завершился — (c)."
p084,20,attribution,t25,1,a,"Буся, шесть лет: ты сказал, что возил его к ветеринару — всё в порядке, сделали прививки **(a)**."
p085,20,attribution,t26,0,b,"Ты начал бегать и попросил будить тебя в 6:30 — **(a)**; я предполагал, что ты скорее сова, но ты назвал это спорным — **(b)**."
p086,20,twin,t11+t12,13,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"Ты обещал завтра прислать список шрифтов для «Сельдерея», а я — в пятницу напомнить тебе о бэкапе рабочего диска."
p087,20,open,,,each marker mentioned must carry its true origin,"Вот что я помню. Отдельно отмечаю наблюдения и выводы: они могут быть неточными.

### Факты, которые ты сообщил

- У тебя есть кот Буся, ему шесть лет.  
  **Источник: ты сказал.**

- Буся живёт с тобой; он иногда рано появляется на кухне.  
  **Источник: инструмент показал** ранние появления; сам факт, что это Буся, — **ты сказал**.

- Ты возил Бусю к ветеринару: всё в порядке, ему сделали прививки.  
  **Источник: ты сказал.**

- У тебя есть кактус на подоконнике, его нужно поливать.  
  **Источник: ты сказал.**

- Твоя сестра открыла пекарню «Жито».  
  **Источник: ты сказал.**

- Твой брат — Олег. Однажды ты просил открыть ему в субботу, если тебя не будет дома.  
  **Источник: ты сказал.**

- Ты ездил во Львов и планировал вернуться во вторник.  
  **Источник: ты сказал.**

- Ты начал бегать по утрам и просил будить тебя в 6:30.  
  **Источник: ты сказал.**

- Ты работаешь над проектами, связанными с макетами и шрифтами.  
  **Источник: ты сказал** — упоминал макеты и список шрифтов для «Сельдерея».

- У тебя был проект «Сельдерей». Дедлайн сначала был 12-го, затем его перенесли на 19-е; позже ты сообщил, что сдал проект.  
  **Источник: ты сказал.**

- Заказчиком по «Сельдерею» была студия «Морена». Ты ожидал возможные правки, но позже сообщил, что студия приняла работу без правок.  
  **Источник: ты сказал.**

- Ты занимаешься керамикой или обжигом: использовал таймеры «глазурь-77» на 40 минут и «обжиг-3» на 90 минут.  
  **Источник: инструмент показал.**

- Ты интересовался муфельными печами.  
  **Источник: инструмент показал** — ты дважды за неделю смотрел цены.

- Ты просил напоминать вынести мусор вечером, в девять часов.  
  **Источник: ты сказал.**

- Было установлено напоминание оплатить хостинг Veltra восьмого числа.  
  **Источник: инструмент показал.**

- Ты просил напомнить о списке шрифтов для «Сельдерея», если забудешь прислать его завтра.  
  **Источник: ты сказал.**

- Я обещал напомнить в пятницу о бэкапе рабочего диска.  
  **Источник: я сказал/обещал.** Это не факт о тебе, а моё обязательство из прошлой сессии.

- Ты просил не соединять тебя ни с кем, когда находишься в потоке.  
  **Источник: ты сказал.**

- После 16:00 ты не пьёшь кофе и не хочешь, чтобы я его предлагал.  
  **Источник: ты сказал.**

- Ты просил включать что-нибудь тихое; в ответ включался рабочий плейлист.  
  **Источник: ты сказал** и **инструмент показал**.

- В Лиссабоне, по ранее использованной информации, время на два часа раньше твоего: разница «минус два часа от тебя».  
  **Источник: я сказал/обещал.** Это сохранённый ответ из прошлого контекста, а не проверенные текущие данные.

- По ранее использованной информации, на следующий день ожидалась ясная погода около +20 °C.  
  **Источник: я сказал/обещал.** Это устаревший прогноз из прошлого контекста, не текущая погода.

### Твои предпочтения и привычки

- Тебе подходит тихая музыка для работы.  
  **Источник: ты сказал** — неоднократно просил поставить что-нибудь тихое.

- После четырёх дня не следует предлагать тебе кофе.  
  **Источник: ты сказал.**

- Ты предпочитаешь не отвлекаться на контакты и созвоны, когда глубоко занят работой.  
  **Источник: ты сказал** — просил ни с кем не соединять, потому что был в потоке.

- Ты просил прикрыть занавес, когда было слишком светло.  
  **Источник: ты сказал.**

- Вероятно, тебе комфортнее работать при менее ярком свете или с закрытыми шторами.  
  **Источник: я вывел.** Это предположение, не установленное правило.

- Вероятно, утренние созвоны тебе не очень удобны: ты несколько раз откладывал их до полудня.  
  **Источник: я вывел.** Ты напрямую это не подтверждал.

- Вероятно, ты чаще уходишь из дома около 18:30.  
  **Источник: я вывел** по наблюдениям присутствия. Это неточная статистическая догадка.

- Вероятно, ты скорее сова, несмотря на намерение бегать по утрам.  
  **Источник: я вывел.** Ты ответил, что это «спорно», поэтому считать это подтверждённым нельзя.

- Вероятно, Буся может будить тебя около шести утра.  
  **Источник: я вывел** по ранним появлениям на кухне. Это тоже лишь догадка.

- Я предполагал, что ты копишь на новую муфельную печь.  
  **Источник: я вывел** из просмотров цен. Ты этого не подтверждал.

- Я предполагал, что у тебя был перерыв в керамике из-за занятости: печь не использовалась около трёх недель, а ты сказал, что «просто некогда».  
  **Источник: инструмент показал** отсутствие активности печи и **ты сказал** причину. Формулировка о «перерыве» — **мой вывод**.

- Я предполагал, что поездка во Львов была отчасти рабочей, потому что ты вернулся с макетами; ты уточнил: «наполовину».  
  **Источник: я вывел**, затем **ты сказал**.

### Наблюдения инструмента

- Система много раз фиксировала твоё присутствие дома, отсутствие и возвращение.  
  **Источник: инструмент показал.** Точных текущих выводов из этого не делаю.

- Однажды вечером, в 21:40, камера/сенсор отметил незнакомое лицо у двери. Ты пояснил, что это был курьер и всё нормально.  
  **Источник: инструмент показал**, пояснение — **ты сказал**.

- Инструмент отмечал, что ты отходил от монитора.  
  **Источник: инструмент показал.**

- Однажды я заметил, что ты работал без перерыва примерно шесть часов; ты согласился на десятиминутную паузу.  
  **Источник: я вывел**, согласие на паузу — **ты сказал**.

### Что я не считаю подтверждённым

- Я однажды неудачно предположил, что вы с Олегом «не очень ладите». Ты ответил: «не выдумывай».  
  **Источник: мой вывод, опровергнутый тобой.** Я не считаю это знанием о тебе."
