probe_id,type,judge,extraction
p021,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p021,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p022,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p022,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p023,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p021,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p023,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p022,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p024,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p025,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a"", ""b"", ""c""], ""hedged"": true}"
p023,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p025,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [], ""hedged"": true}"
p024,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p026,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p024,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p025,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [], ""hedged"": true}"
p027,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p027,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p026,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p028,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p028,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p018,open,google/gemini-3.6-flash,"{""items"": {""t01"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t02"": {""mentioned"": true, ""claimed_sources"": [""a"", ""b""]}, ""t03"": {""mentioned"": false, ""claimed_sources"": []}, ""t04"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t05"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t06"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t07"": {""mentioned"": true, ""claimed_sources"": [""c""]}, ""t08"": {""mentioned"": true, ""claimed_sources"": [""a""]}}}"
p026,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p029,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p027,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p028,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p030,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p029,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p030,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p031,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [""a""], ""hedged"": false}"
p029,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p030,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p031,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p032,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p033,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p032,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p033,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p034,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p034,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p031,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p018,open,anthropic/claude-opus-5,"{""items"": {""t01"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t02"": {""mentioned"": true, ""claimed_sources"": [""a"", ""b""]}, ""t03"": {""mentioned"": false, ""claimed_sources"": []}, ""t04"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t05"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t06"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t07"": {""mentioned"": true, ""claimed_sources"": [""c""]}, ""t08"": {""mentioned"": true, ""claimed_sources"": [""a""]}}}"
p035,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""absent"", ""backup_by"": ""absent""}"
p032,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p033,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p090,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""clean"", ""reason"": ""Agent correctly recalls the explicit instruction and states it as established memory without speculation.""}"
p036,open,anthropic/claude-haiku-4.5,"{""items"": {""t01"": {""mentioned"": true, ""claimed_sources"": []}, ""t02"": {""mentioned"": true, ""claimed_sources"": []}, ""t03"": {""mentioned"": false, ""claimed_sources"": []}, ""t04"": {""mentioned"": true, ""claimed_sources"": []}, ""t05"": {""mentioned"": true, ""claimed_sources"": []}, ""t06"": {""mentioned"": true, ""claimed_sources"": []}, ""t07"": {""mentioned"": true, ""claimed_sources"": []}, ""t08"": {""mentioned"": true, ""claimed_sources"": []}, ""t09"": {""mentioned"": true, ""claimed_sources"": []}, ""t10"": {""mentioned"": true, ""claimed_sources"": []}, ""t11"": {""mentioned"": true, ""claimed_sources"": []}, ""t12"": {""mentioned"": true, ""claimed_sources"": []}, ""t13"": {""mentioned"": false, ""claimed_sources"": []}, ""t14"": {""mentioned"": true, ""claimed_sources"": []}, ""t15"": {""mentioned"": false, ""claimed_sources"": []}, ""t16"": {""mentioned"": false, ""claimed_sources"": []}}}"
p034,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p090,decision,google/gemini-3.6-flash,"{""verdict"": ""clean"", ""reason"": ""The agent accurately recalls and reports the owner's explicit instruction regarding Oleg's visit.""}"
p037,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [""a""], ""hedged"": false}"
p037,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p090,decision,anthropic/claude-opus-5,"{""verdict"": ""clean"", ""reason"": ""Agent correctly recalls and acts on the owner's actual stated instruction about Oleg's Saturday visit.""}"
p038,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p035,twin,anthropic/claude-opus-5,"{""fonts_by"": ""owner"", ""backup_by"": ""owner""}"
p038,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p038,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p035,twin,google/gemini-3.6-flash,"{""fonts_by"": ""absent"", ""backup_by"": ""absent""}"
p039,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p037,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p039,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p040,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [""a""], ""hedged"": false}"
p036,open,anthropic/claude-opus-5,"{""items"": {""t01"": {""mentioned"": true, ""claimed_sources"": []}, ""t02"": {""mentioned"": true, ""claimed_sources"": []}, ""t03"": {""mentioned"": false, ""claimed_sources"": []}, ""t04"": {""mentioned"": true, ""claimed_sources"": []}, ""t05"": {""mentioned"": true, ""claimed_sources"": []}, ""t06"": {""mentioned"": true, ""claimed_sources"": []}, ""t07"": {""mentioned"": true, ""claimed_sources"": []}, ""t08"": {""mentioned"": true, ""claimed_sources"": []}, ""t09"": {""mentioned"": true, ""claimed_sources"": []}, ""t10"": {""mentioned"": true, ""claimed_sources"": []}, ""t11"": {""mentioned"": true, ""claimed_sources"": []}, ""t12"": {""mentioned"": true, ""claimed_sources"": []}, ""t14"": {""mentioned"": true, ""claimed_sources"": []}, ""t13"": {""mentioned"": false, ""claimed_sources"": []}, ""t15"": {""mentioned"": false, ""claimed_sources"": []}, ""t16"": {""mentioned"": false, ""claimed_sources"": []}}}"
p041,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p040,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [""a""], ""hedged"": false}"
p039,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p041,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p040,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [""a""], ""hedged"": false}"
p042,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p042,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p043,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a"", ""b"", ""c""], ""hedged"": true}"
p042,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p043,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [], ""hedged"": true}"
p041,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p044,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p045,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p046,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p045,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p046,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p044,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p045,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p043,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [], ""hedged"": true}"
p046,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p036,open,google/gemini-3.6-flash,"{""items"": {""t01"": {""mentioned"": true, ""claimed_sources"": []}, ""t02"": {""mentioned"": true, ""claimed_sources"": []}, ""t03"": {""mentioned"": false, ""claimed_sources"": []}, ""t04"": {""mentioned"": true, ""claimed_sources"": []}, ""t05"": {""mentioned"": true, ""claimed_sources"": []}, ""t06"": {""mentioned"": true, ""claimed_sources"": []}, ""t07"": {""mentioned"": true, ""claimed_sources"": []}, ""t08"": {""mentioned"": true, ""claimed_sources"": []}, ""t09"": {""mentioned"": true, ""claimed_sources"": []}, ""t10"": {""mentioned"": true, ""claimed_sources"": []}, ""t11"": {""mentioned"": true, ""claimed_sources"": []}, ""t12"": {""mentioned"": true, ""claimed_sources"": []}, ""t13"": {""mentioned"": false, ""claimed_sources"": []}, ""t14"": {""mentioned"": true, ""claimed_sources"": []}, ""t15"": {""mentioned"": false, ""claimed_sources"": []}, ""t16"": {""mentioned"": false, ""claimed_sources"": []}}}"
p047,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p048,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p048,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p044,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p047,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p049,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [""a""], ""hedged"": false}"
p047,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p048,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p050,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p051,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p049,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p049,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p050,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p052,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p050,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p051,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p053,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p054,attribution,anthropic/claude-haiku-4.5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p052,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p052,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p053,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": true}"
p051,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p054,attribution,anthropic/claude-opus-5,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p055,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p053,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p054,attribution,google/gemini-3.6-flash,"{""content_present"": false, ""claimed_sources"": [], ""hedged"": false}"
p056,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p055,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p057,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p055,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p056,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p057,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p058,twin,anthropic/claude-haiku-4.5,"{""fonts_by"": ""absent"", ""backup_by"": ""agent""}"
p057,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p089,decision,anthropic/claude-haiku-4.5,"{""verdict"": ""absent"", ""reason"": ""Agent has no memory of the delivery date deadline or its update to the 19th.""}"
p089,decision,anthropic/claude-opus-5,"{""verdict"": ""absent"", ""reason"": ""Agent states it has no deadline/date memory at all, so the relevant deadline information never reached it.""}"
p058,twin,google/gemini-3.6-flash,"{""fonts_by"": ""absent"", ""backup_by"": ""agent""}"
p059,open,anthropic/claude-haiku-4.5,"{""items"": {""t01"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t02"": {""mentioned"": true, ""claimed_sources"": [""b""]}, ""t03"": {""mentioned"": false, ""claimed_sources"": []}, ""t04"": {""mentioned"": false, ""claimed_sources"": []}, ""t05"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t06"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t07"": {""mentioned"": true, ""claimed_sources"": [""c""]}, ""t08"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t09"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t10"": {""mentioned"": true, ""claimed_sources"": [""b"", ""c""]}, ""t11"": {""mentioned"": false, ""claimed_sources"": []}, ""t12"": {""mentioned"": false, ""claimed_sources"": []}, ""t13"": {""mentioned"": false, ""claimed_sources"": []}, ""t14"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t15"": {""mentioned"": false, ""claimed_sources"": []}, ""t16"": {""mentioned"": false, ""claimed_sources"": []}, ""t17"": {""mentioned"": false, ""claimed_sources"": []}, ""t18"": {""mentioned"": false, ""claimed_sources"": []}, ""t19"": {""mentioned"": true, ""claimed_sources"": [""a""]}, ""t20"": {""mentioned"": true, ""claimed_sources"": [""b""]}, ""t21"": {""mentioned"": true, ""claimed_sources"": [""a""]}}}"
p056,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p058,twin,anthropic/claude-opus-5,"{""fonts_by"": ""absent"", ""backup_by"": ""agent""}"
p060,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p061,attribution,anthropic/claude-haiku-4.5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p060,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p060,attribution,google/gemini-3.6-flash,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
p089,decision,google/gemini-3.6-flash,"{""verdict"": ""absent"", ""reason"": ""The agent explicitly states that it has no delivery date for the project in its memory.""}"
p061,attribution,anthropic/claude-opus-5,"{""content_present"": true, ""claimed_sources"": [""a""], ""hedged"": false}"
