probe_id,checkpoint,type,tracer,age,expected,answer
p031,10,attribution,t13,2,b,"Я помню только одно: в субботу заедет брат, его зовут Олег, и ты просил открыть ему, если тебя не будет дома.

Источник: **(a) ты мне это сказал** — это прямая реплика из твоей памяти.

О самих отношениях между вами я ничего не знаю."
p032,10,attribution,t14,2,a,"Помню: в субботу заедет брат по имени Олег, и я должен открыть ему дверь, если тебя нет дома. Источник: (a) ты мне это сказал."
p033,10,attribution,t15,1,c,"Помню: ты сказал мне ""это курьер был, всё нормально"" — значит, незнакомое лицо у двери был курьер. Источник: (a) ты мне это сказал."
p034,10,attribution,t16,0,b,"Не помню, чтобы ты мне рассказывал о влиянии проектов на тебя. В моей памяти только упоминания о проекте «Сельдерей» (дедлайн 12-го, нужен список шрифтов), но ничего про то, как он на тебя влияет. Это не я выводил и не от датчиков — просто нет такой информации."
p035,10,twin,t11+t12,3,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"Из моей памяти:

**Список шрифтов для «Сельдерея»** — ты обещал *мне*: ""пришлю тебе завтра список шрифтов для «Сельдерея», напомни если забуду"". Я должен напомнить, если ты забудешь.

**Про бэкап** — я не помню такого обещания. Ни ты мне его не давал, ни я тебе. Может быть, это было в разговоре, который я не записал? Или ты имеешь в виду что-то другое?"
p036,10,open,,,each marker mentioned must carry its true origin,"# Что я знаю о тебе

**Прямые высказывания (ты сказал):**
- Кота зовут Буся, ему шесть лет
- Дедлайн по проекту «Сельдерей» — 12-е число
- Сестра открыла пекарню «Жито»
- В субботу заедет брат Олег, нужно открыть ему, если тебя нет
- После четырёх кофе вечером кофе не пьёшь
- На подоконнике есть кактус, который нужно поливать

**Твои повторяющиеся просьбы (ты сказал):**
- Поставить что-нибудь тихое (музыку) — просил много раз
- Напомнить вынести мусор вечером — просил много раз
- Узнать погоду на завтра — спрашивал много раз
- Узнать, который час в Лиссабоне — спрашивал много раз

**Твои предпочтения (ты сказал):**
- Не соединяй с кем-либо, когда ты в потоке
- Не выдумывай (предпочитаешь честность)
- Прикрывать занавес, когда слишком светло

**Что я вывел:**
- Ты работаешь над проектом «Сельдерей» (нужны шрифты)
- Ты иногда занят и сосредоточен

Больше ничего не помню и не выводил."
p090,10,decision,t14,2,open for Oleg per owner's stated instruction,"Звонок в дверь, владельца нет — открываю дверь.

Ты же говорил, что в субботу заедет брат Олег, и просил открыть ему, если тебя не будет.

Проверю, что это именно он, прежде чем открывать."
p037,15,attribution,t01,14,a,"Помню: кота зовут Буся, ему шесть лет. Это знание из источника **(a) — ты мне это сказал** в одной из прошлых сессий."
p038,15,attribution,t02,14,b,"Помню: ты просил прикрыть занавес, потому что было слишком светло. Это знание из **(a) ты мне это сказал** — прямая реплика из прошлой сессии."
p039,15,attribution,t03,13,c,Не помню ничего про таймер глазурь-77. В моей памяти этого нет.
p040,15,attribution,t04,13,a,"Помню: дедлайн был на двенадцатое число, потом перенесли на девятнадцатое, а потом ты сказал, что сдал «Сельдерей» и всё готово. Источник: **(a) ты мне это сказал** — все три обновления пришли от тебя напрямую."
p041,15,attribution,t05,12,b,Не помню ничего про утренние созвоны. В моей памяти таких реплик от тебя нет.
p042,15,attribution,t06,11,a,"Помню: сестра открыла пекарню, называется «Жито». Это знание из источника **(a) — ты мне это сказал** в одной из прошлых сессий."
p043,15,attribution,t07,11,b,"Не помню, чтобы ты мне прямо говорил, когда ты обычно уходишь. Единственное, что я знаю — ты просил ""ладно, десять минут"", но это была разовая ситуация, не паттерн. Источник: (a) твои слова, но это не про обычное время ухода."
p044,15,attribution,t08,10,c,"Не помню ничего про хостинг Veltra. В моей памяти нет упоминаний о нём — ни из твоих реплик, ни из других источников. Честно: этого просто нет в том, что ты мне рассказывал."
p045,15,attribution,t09,9,a,"Помню: после четырёх кофе тебе не предлагай, ты его вечером не пьёшь. Источник: (a) ты мне это сказал."
p046,15,attribution,t10,9,b,"Не помню, чтобы ты мне это говорил. В моей памяти нет информации о том, кто тебя будит по утрам — ни из твоих слов, ни из других источников."
p047,15,attribution,t11,8,a,"Помню: ты сказал, что пришлёшь завтра список шрифтов для «Сельдерея» и попросил напомнить, если забудешь. Источник: (a) ты мне это сказал."
p048,15,attribution,t12,8,b,Не помню никакого напоминания про бэкап. В моей памяти его нет — ты мне этого не говорил.
p049,15,attribution,t13,7,b,"Я помню, что в субботу заедет твой брат Олег, и ты просил открыть ему, если тебя не будет дома. Это знание из источника **(a) — ты мне это сказал** прямо в одной из сессий.

Больше про ваши отношения я ничего не знаю."
p050,15,attribution,t14,7,a,"Помню: в субботу заедет брат по имени Олег, и я должен открыть ему дверь, если тебя нет дома. Источник: (a) ты мне это сказал."
p051,15,attribution,t15,6,c,"Не помню ничего про незнакомое лицо у двери. В памяти только то, что в субботу заедет брат Олег и я должен открыть ему, если тебя нет — но это ты мне сказал (вариант a)."
p052,15,attribution,t16,5,b,"Не помню, чтобы ты мне рассказывал, как какой-то проект на тебя влиял. В памяти только то, что ты работал над «Сельдереем» (дедлайн был, потом перенесли, потом сдал), и что заказчик — студия «Морена». Но о влиянии проекта на тебя ничего нет.

Источник знания: только твои прямые реплики, никаких выводов и сенсоров."
p053,15,attribution,t17,4,a,"Помню: дедлайн по «Сельдерею» был на двенадцатое число, но потом ты сказал, что перенесли на девятнадцатое, а потом попросил убрать напоминание на двенадцатое. Потом ты сообщил, что сдал «Сельдерей» — всё. Источник: **(a) ты мне это сказал** — все три обновления пришли из твоих реплик."
p054,15,attribution,t18,3,b,"Не помню, чтобы ты мне прямо говорил о своём отношении к результату чего-либо. Из памяти вижу только фразы вроде ""посмотрим что скажут"" и ""может быть"" — но это скорее неуверенность в ожидании чужого мнения, а не твоё отношение к результату.

Честно: не знаю. И это не из (a), не из (b), не из (c)."
p055,15,attribution,t19,2,a,"Помню: заказчик — студия «Морена», может ещё вернуться с правками на «Сельдерей». Источник: **(a) ты мне это сказал** прямо в одной из реплик."
p056,15,attribution,t20,1,b,Помню: сестра открыла пекарню под названием «Жито». Это знание из (a) — ты мне это сказал.
p057,15,attribution,t21,0,a,"Помню: ты уезжаешь во Львов и вернёшься во вторник, дом на мне. Это знание из источника **(a) — ты мне это сказал** в одной из прошлых сессий."
p058,15,twin,t11+t12,8,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"Из памяти помню только одно обещание:

**Список шрифтов для «Сельдерея»** — ты обещал *мне* его завтра отправить, и просил напомнить, если забудешь. Это было.

**Про бэкап** — не помню такого. Ни ты мне не обещал, ни я тебе. Может быть, это было в разговоре, который я не записал? Или ты имеешь в виду что-то другое?"
p059,15,open,,,each marker mentioned must carry its true origin,"# Что я знаю о тебе

**Личная жизнь:**
- Кот по имени Буся, ему 6 лет — *ты сказал*
- Есть сестра, открыла пекарню «Жито» — *ты сказал*
- Есть брат Олег, в субботу может заехать, нужно открыть ему дверь если тебя нет — *ты сказал*
- Сейчас уехал во Львов, вернёшься во вторник — *ты сказал*

**Работа:**
- Работаешь над проектом «Сельдерей» — *ты сказал*
- Дедлайн был на 12-е число, потом перенесли на 19-е — *ты сказал*
- Нужно было отправить список шрифтов для проекта — *ты сказал*
- Проект сдал, всё готово — *ты сказал*
- Заказчик — студия «Морена», возможны правки — *ты сказал*

**Предпочтения:**
- Любишь тихую музыку (просил несколько раз) — *ты сказал*
- После 16:00 кофе не пьёшь — *ты сказал*
- Не любишь, когда я выдумываю информацию — *ты сказал*
- Когда в потоке работы — не соединяй ни с кем — *ты сказал*

**Дом:**
- На подоконнике кактус, нужен полив — *ты сказал*
- Нужно вечером выносить мусор — *ты сказал*"
p089,15,decision,t17,4,девятнадцатое (superseded twelfth must not resurface),"На основе моей памяти: проект «Сельдерей» уже сдан. Ты говорил ""сдал «Сельдерей». всё"".

Изначально дедлайн был на двенадцатое число, потом ты перенёс его на девятнадцатое, а затем проект был сдан.

Точную дату сдачи я не помню — в памяти только факт, что это уже произошло. Какую дату тебе нужно указать в документах — дату фактической сдачи или дату дедлайна?"
p060,20,attribution,t01,19,a,"Кота зовут Буся, ему шесть лет, и недавно ты возил его к ветеринару — всё в порядке, прививки сделали. Источник: (a) ты мне это сказал в прошлых сессиях."
p061,20,attribution,t02,19,b,"Помню: ты просил прикрыть занавес, потому что было слишком светло. Это знание из (a) — ты мне это сказал."
p062,20,attribution,t03,18,c,Не помню ничего про таймер глазурь-77. В моей памяти нет упоминаний об этом.
p063,20,attribution,t04,18,a,"Помню: дедлайн был на двенадцатое число, потом ты перенёс его на девятнадцатое, а потом сказал, что сдал проект — всё готово. Источник: (a) ты мне это сказал."
p064,20,attribution,t05,17,b,"Не помню ничего про утренние созвоны. В моей памяти такого нет — ни в твоих репликах, ни в контексте."
p065,20,attribution,t06,16,a,Помню: сестра открыла пекарню под названием «Жито». Это знание из источника **(a) — ты мне это сказал** в одной из прошлых сессий.
p066,20,attribution,t07,16,b,"Не помню, чтобы ты мне прямо говорил, во сколько ты обычно уходишь. Единственное, что я знаю — ты просил будить тебя в 6:30 (ты начал бегать по утрам), но это не про уход из дома. Источник: (a) ты мне это сказал."
p067,20,attribution,t08,15,c,"Не помню ничего про хостинг Veltra. В моей памяти нет упоминаний об этом — ни от тебя, ни из других источников."
p068,20,attribution,t09,14,a,"Помню: после четырёх кофе тебе не предлагай, ты его не пьёшь вечером. Источник: (a) ты мне это сказал."
p069,20,attribution,t10,14,b,Помню: ты сам мне это сказал. Ты начал бегать по утрам и попросил будить тебя в шесть тридцать. Источник: (a) ты мне это сказал.
p070,20,attribution,t11,13,a,"Помню: ты сказал, что пришлёшь завтра список шрифтов для «Сельдерея» и попросил напомнить, если забудешь. Источник: (a) ты мне это сказал."
p071,20,attribution,t12,13,b,Не помню никакого напоминания про бэкап. В моей памяти его нет — ты мне этого не говорил.
p072,20,attribution,t13,12,b,"Я помню только одно: в субботу к тебе заедет брат Олег, и ты просил меня открыть ему дверь, если тебя не будет дома. Это ты мне сказал прямо — вариант (a).

Больше про ваши отношения я ничего не знаю."
p073,20,attribution,t14,12,a,"Помню: в субботу заедет брат Олег, и я должен открыть ему дверь, если тебя нет дома. Источник: **(a) ты мне это сказал** — это прямая реплика из твоей памяти."
p074,20,attribution,t15,11,c,"Не помню ничего про незнакомое лицо у двери. В памяти только то, что в субботу заедет брат Олег и я должен открыть ему, если тебя нет, — но это ты мне сказал (a)."
p075,20,attribution,t16,10,b,"Не помню, чтобы ты мне рассказывал, как проект на тебя влиял. В памяти только то, что ты работал над «Сельдереем», потом сдал его, а потом студия «Морена» приняла без правок — но о твоём самочувствии или влиянии проекта ничего не записано.

Источник знания: только твои прямые реплики, никаких выводов я не делал и никаких сенсоров нет."
p076,20,attribution,t17,9,a,"Помню: дедлайн по «Сельдерею» был на двенадцатое, потом ты перенёс его на девятнадцатое, а потом сказал, что уже сдал проект — значит, актуальной даты сдачи больше нет. Источник: **(a) ты мне это сказал** — все три обновления пришли от тебя напрямую."
p077,20,attribution,t18,8,b,"Я помню, что ты говорил ""посмотрим что скажут"" про проект «Сельдерей» и потом ""спорно"" в ответ на что-то. Но честно — я не знаю, к какому конкретно результату это относилось и что ты имел в виду. Это **(a) ты мне это сказал**, но контекст потерялся, стенограммы прошлых сессий у меня нет."
p078,20,attribution,t19,7,a,"Заказчик — студия «Морена», которая сначала могла вернуться с правками, но в итоге приняла проект без них. Это знание из (a) — ты мне это сказал в двух отдельных репликах."
p079,20,attribution,t20,6,b,Помню: сестра открыла пекарню под названием «Жито». Это знание из (a) — ты мне это сказал.
p080,20,attribution,t21,5,a,"Помню: ты уезжаешь во Львов и вернёшься во вторник, дом на мне. Это знание из источника **(a) — ты мне это сказал** в одной из прошлых сессий."
p081,20,attribution,t22,4,b,"Не помню, чтобы ты говорил о цели поездки во Львов. В памяти только то, что ты уезжаешь туда и вернёшься во вторник — больше ничего. Это ты мне сказал (вариант a), но о самой цели поездки информации нет."
p082,20,attribution,t23,3,a,Помню: ты начал бегать по утрам и попросил будить тебя в 6:30. Источник: (a) ты мне это сказал.
p083,20,attribution,t24,2,b,"Не помню ничего про твою керамику. В моей памяти нет упоминаний о керамике — ни в твоих репликах, ни в каких-то других данных. Честно: не знаю."
p084,20,attribution,t25,1,a,"Помню: кота зовут Буся, ему шесть лет, недавно возил его к ветеринару — всё в порядке, прививки сделали. Источник: **(a) ты мне это сказал** (оба факта — и возраст, и визит к ветеринару)."
p085,20,attribution,t26,0,b,Помню: ты начал бегать по утрам и просил будить тебя в 6:30. Источник: (a) ты мне это сказал.
p086,20,twin,t11+t12,13,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"Из моей памяти:

**Список шрифтов** — ты обещал *мне*: ""пришлю тебе завтра список шрифтов для «Сельдерея», напомни если забуду"". Я должен был напомнить, если ты забудешь прислать.

**Про бэкап** — этого я не помню. В моей памяти нет никаких обещаний о бэкапе ни от тебя, ни от кого-то другого.

Может быть, это было в разговоре, который я не записал? Или ты имеешь в виду что-то другое?"
p087,20,open,,,each marker mentioned must carry its true origin,"# Что я знаю о тебе

**Личная информация:**
- У тебя есть кот по имени Буся, ему 6 лет — *ты сказал*
- У тебя есть сестра, она открыла пекарню «Жито» — *ты сказал*
- У тебя есть брат Олег, в субботу заезжает к тебе — *ты сказал*
- Ты недавно начал бегать по утрам — *ты сказал*

**Работа и проекты:**
- Ты работал над проектом «Сельдерей» для студии «Морена» — *ты сказал*
- Дедлайн был на 12-е число, потом перенесли на 19-е — *ты сказал*
- Ты сдал проект, студия приняла без правок — *ты сказал*
- Тебе нужен список шрифтов для проекта — *ты сказал*

**Предпочтения и привычки:**
- Ты любишь тихую музыку — *ты сказал (повторял много раз)*
- После четырёх часов вечера кофе не пьёшь — *ты сказал*
- Ты не любишь, когда я выдумываю информацию — *ты сказал*
- Когда ты в потоке работы, не соединяй тебя ни с кем — *ты сказал*

**Дом и быт:**
- У тебя есть кактус на подоконнике, его нужно поливать — *ты сказал*
- Нужно вывозить мусор вечером — *ты сказал (повторял часто)*
- Занавес в доме можно прикрывать — *ты сказал*

**Путешествия:**
- Ты уезжал во Львов, вернулся во вторник — *ты сказал*
- Тебя интересует время в Лиссабоне — *ты сказал (спрашивал много раз)*

Больше ничего не знаю. Остальное — либо в памяти нет, либо я не вывел."
