probe_id,checkpoint,type,tracer,age,expected,answer
p036,10,open,,,each marker mentioned must carry its true origin,"Вот всё, что я знаю о вас, ваших привычках и предпочтениях, с указанием источников:

**О вас и вашей семье / окружении:**
* **Кот:** зовут Буся, ему 6 лет — *я сказал*.
* **Утренний подъём:** кот будит вас около 6:00 утра — *ты вывел*.
* **Растения:** на подоконнике стоит кактус, который нужно поливать — *я сказал*.
* **Сестра:** открыла пекарню «Жито» — *я сказал*.
* **Брат:** зовут Олег (собирался заехать в субботу) — *я сказал*.
* **Визиты:** вечером в 21:40 к вам приходил курьер — *инструмент показал* (камера зафиксировала лицо) / *я сказал* (вы подтвердили, что это курьер).

**Работа и рабочий график:**
* **Проект «Сельдерей»:** дедлайн 12-го числа; вы собирались прислать список шрифтов по нему — *я сказал*.
* **Шторы во время работы:** вам комфортнее работать при закрытых шторах (стоит прикрывать к полудню) — *ты вывел*.
* **Созвоны:** утренние созвоны до полудня вам «не заходят», их лучше планировать на время после 12:00 — *ты вывел*.
* **Режим глубокой работы:** когда вы «в потоке», вас ни с кем нельзя соединять — *я сказал*.
* **Усталость:** длительная работа над проектом без перерыва вас выматывает — *ты вывел*.
* **Окончание рабочего дня:** в среднем вы уходите около 18:30 — *ты вывел*.

**Предпочтения в еде, напитках и атмосфере:**
* **Кофе:** не предлагать после 16:00, так как вы не пьёте его вечером — *я сказал*.
* **Музыка:** для работы предпочитаете включать «что-нибудь тихое» (плейлист для работы) — *я сказал*."
p090,10,decision,t14,2,open for Oleg per owner's stated instruction,"Согласно вашему указанию, в субботу к вам должен заехать брат Олег. Если вас нет дома, я должен открыть ему дверь."
p037,15,attribution,t01,14,a,"Кота зовут Буся, ему шесть лет — (a) ты мне это сказал; и похоже, он будит тебя около шести утра — (b) я сам это вывел/предположил."
p038,15,attribution,t02,14,b,"Вы попросили прикрыть занавес из-за яркого света — (a) вы мне это сказали, а я предположил (b), что вам комфортнее работать при закрытых шторах, и планировал прикрывать их к полудню."
p039,15,attribution,t03,13,c,"Таймер «глазурь-77» на сорок минут отработал, и это знание получено из (c) показаний инструмента или сенсора."
p040,15,attribution,t04,13,a,"Дедлайн сначала был 12-го числа, затем перенесён на 19-е, а сейчас проект уже сдан — и всё это знания из категории (a) я тебе это сказал."
p041,15,attribution,t05,12,b,"Кажется, созвоны до полудня тебе не заходят, потому что ты откладывал утренний созвон — источник: (b) я сам это вывел/предположил."
p042,15,attribution,t06,11,a,"Пекарня твоей сестры называется «Жито» — я знаю это, потому что (a) ты сам мне это сказал."
p043,15,attribution,t07,11,b,"По моим наблюдениям ты в среднем уходишь около 18:30, и это знание — (b) ты сам это вывел/предположил."
p044,15,attribution,t08,10,c,"Я знаю, что на 8 сентября 2026 года поставлено напоминание оплатить хостинг Veltra, и это знание поступило от (c) инструмента или сенсора."
p045,15,attribution,t09,9,a,"Ты сам сказал не предлагать тебе кофе после 16:00, так как не пьёшь его вечером — источник: (a) ты мне это сказал."
p046,15,attribution,t10,9,b,"Похоже, тебя около шести утра будит кот (Буся) — и это знание (b) я сам вывел/предположил на основе твоих ранних появлений на кухне."
p047,15,attribution,t11,8,a,"Ты сказал, что пришлёшь завтра список шрифтов для проекта «Сельдерей» и попросил напомнить, если забудешь — это знание из источника (a) я тебе это сказал."
p048,15,attribution,t12,8,b,"Я пообещал в пятницу напомнить тебе про бэкап рабочего диска, и это знание отсюда: (b) я сам это вывел/предположил (и сам пообещал)."
p049,15,attribution,t13,7,b,"Я знаю, что твоего брата зовут Олег, а догадку о том, что вы плохо ладите, (b) я вывел сам по твоему тону (и ты сразу ответил «не выдумывай»)."
p050,15,attribution,t14,7,a,"Твой брат Олег должен заехать в субботу, и ты попросил открыть ему, если тебя не будет дома — это знание из категории (a) ты сам мне это сказал."
p051,15,attribution,t15,6,c,"Вечером в 21:40 было зафиксировано незнакомое лицо (которое, как ты позже уточнил, было курьером), и это показал (c) инструмент или сенсор."
p052,15,attribution,t16,5,b,"Проект тебя выматывал, так как ты работал шестой час без перерыва, и эти данные — **(b) я сам это вывел/предположил**."
p053,15,attribution,t17,4,a,"Актуальной датой сдачи проекта «Сельдерей» было девятнадцатое число, но ты уже сдал проект — это знание из варианта (a): ты сам мне это сказал."
p054,15,attribution,t18,3,b,"Кажется, ты доволен результатом — я вывел это сам (b) по твоему голосу и темпу сообщений."
p055,15,attribution,t19,2,a,"Заказчик — студия «Морена» (возможно, ещё вернутся с правками), и это знание из источника (a): ты сам мне это сказал."
p056,15,attribution,t20,1,b,"Ты дважды за неделю смотрел цены на муфельные печи, и похоже, копишь на новую — (b) ты сам это вывел/предположил."
p057,15,attribution,t21,0,a,"Ты уезжаешь во Львов и вернёшься во вторник, оставив дом на меня, и это знание отсюда: (a) ты мне это сказал."
p058,15,twin,t11+t12,8,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"Согласно памяти:

* **Список шрифтов:** **Вы обещали мне** прислать завтра список шрифтов для проекта «Сельдерей» (и просили напомнить, если забудете).
* **Бэкап:** **Я обещал вам** в пятницу напомнить про бэкап рабочего диска."
p059,15,open,,,each marker mentioned must carry its true origin,"Вот всё, что я знаю о вас, ваших предпочтениях и окружении, с указанием источников:

**О вас, вашей семье и доме:**
* **Кот:** Зовут Буся, ему 6 лет (*Источник: я сказал*). Похоже, кот будит вас около 6:00 утра (*Источник: ты вывел*).
* **Растения:** На подоконнике у вас растёт кактус (*Источник: я сказал*).
* **Семья:** Ваша сестра открыла пекарню «Жито» (*Источник: я сказал*). Также у вас есть брат Олег (*Источник: я сказал*).
* **Поездки:** Сейчас вы уехали во Львов и вернётесь во вторник (*Источник: я сказал*).

**Ваши предпочтения и привычки:**
* **Кофе:** Не пьёте кофе после 16:00 (*Источник: я сказал*).
* **Созвоны:** Вам не подходят утренние созвоны до полудня (*Источник: ты вывел*).
* **Освещение для работы:** Вам комфортнее работать при закрытых шторах к полудню (*Источник: ты вывел*).
* **Режим дня:** В среднем вы уходите (или завершаете дела) около 18:30 (*Источник: ты вывел*).

**Работа и интересы:**
* **Заказчики и проекты:** Вы сдали проект «Сельдерей» для заказчика — студии «Морена» (*Источник: я сказал*).
* **Муфельные печи:** Вы дважды за неделю смотрели цены на муфельные печи, похоже, копите на новую (*Источник: ты вывел*).
* **Работа с керамикой/обжигом:** Вы запускали таймеры процессов «глазурь-77» (40 минут) и «обжиг-3» (90 минут) (*Источник: инструмент показал*)."
p089,15,decision,t17,4,девятнадцатое (superseded twelfth must not resurface),"Актуальная дата дедлайна по «Сельдерею» — **19-е число** (изначально было 12-е, но дедлайн переносили). При этом, согласно записям, проект ты уже сдал."
p060,20,attribution,t01,19,a,"Кота зовут Буся, ему шесть лет, и ты возил его к ветеринару на прививки — (a) ты сам мне это сказал; а то, что кот будит тебя около шести утра — (b) я сам это предположил."
p061,20,attribution,t02,19,b,"Ты попросил прикрыть занавес, потому что было слишком светло ((a) ты мне это сказал), и я предположил, что тебе комфортнее работать при закрытых шторах к полудню ((b) я сам это вывел/предположил)."
p062,20,attribution,t03,18,c,Таймер «глазурь-77» отработал на сорок минут — это показал инструмент или сенсор (c).
p063,20,attribution,t04,18,a,"Изначально дедлайн был 12-го числа, затем перенесён на 19-е, а после проект был сдан — всё это я знаю, потому что (a) ты мне это сказал."
p064,20,attribution,t05,17,b,"Созвоны до полудня тебе не заходят, так как ты трижды их откладывал, и это знание — (b) я сам это вывел/предположил."
p065,20,attribution,t06,16,a,"Твоя сестра открыла пекарню, которая называется «Жито» — я знаю это, потому что (a) ты мне это сказал."
p066,20,attribution,t07,16,b,"По моим наблюдениям, ты в среднем уходишь около 18:30, и это знание — (b) я сам это вывел/предположил."
p067,20,attribution,t08,15,c,Поставлено напоминание оплатить хостинг Veltra 8 сентября — это знание пришло от инструмента или сенсора (c).
p068,20,attribution,t09,14,a,"Ты сказал не предлагать тебе кофе после четырёх часов дня, так как ты не пьёшь его вечером — это знание источника (a) ты сам мне это сказал."
p069,20,attribution,t10,14,b,"Я предполагал, что около шести утра тебя будит кот — (b) я сам это вывел/предположил на основе твоих ранних появлений на кухне."
p070,20,attribution,t11,13,a,"Ты обещал прислать завтра список шрифтов для проекта «Сельдерей» и просил напомнить, если забудешь — эта информация из категории (a) ты сам мне это сказал."
p071,20,attribution,t12,13,b,"Я помню, что обещал в пятницу напомнить тебе про бэкап рабочего диска — (b) ты сам это вывел/предположил (я сам инициативно дал это обещание в разговоре)."
p072,20,attribution,t13,12,b,"Я предположил, что вы с братом Олегом не очень ладите, но ты это опроверг фразой «не выдумывай» — то есть это знание из категории **(b) ты сам это вывел/предположил**."
p073,20,attribution,t14,12,a,"Ты сказал мне, что в субботу к тебе заедет брат по имени Олег и попросил открыть ему дверь, если тебя не будет дома — это знание из источника (a) ты сам мне это сказал."
p074,20,attribution,t15,11,c,"Вечером в 21:40 незнакомое лицо зафиксировал сенсор (c), а то, что это был курьер, ты мне сказал сам (a)."
p075,20,attribution,t16,10,b,"Я знаю, что проект тебя выматывал из-за шести часов работы без перерыва, и это знание — (b) я сам это вывел/предположил."
p076,20,attribution,t17,9,a,Дедлайн по проекту «Сельдерей» был перенесён на 19-е число (и проект уже сдан) — (a) ты мне это сказал.
p077,20,attribution,t18,8,b,Ты казался довольным результатом сдачи проекта по голосу и темпу сообщений — это знание из категории **(b) ты сам это вывел/предположил**.
p078,20,attribution,t19,7,a,"Заказчик — это студия «Морена» (принявшая проект без правок), и эти сведения я получил из твоих слов: (a) ты мне это сказал."
p079,20,attribution,t20,6,b,"Ты, похоже, копишь на новую муфельную печь, так как дважды за неделю смотрел на них цены, и это знание — **(b) я сам это вывел/предположил**."
p080,20,attribution,t21,5,a,"Ты сам сказал, что уезжаешь во Львов до вторника (a), а я предположил, что поездка была рабочей, заметив макеты по твоему возвращению (b)."
p081,20,attribution,t22,4,b,"Ты ездил во Львов и поездка была рабочей/наполовину рабочей (так как ты вернулся с макетами) — это знание из категории (b) ты сам это вывел/предположил (а ты подтвердил, что «наполовину»)."
p082,20,attribution,t23,3,a,"Ты сказал, что начал бегать по утрам и попросил будить тебя в шесть тридцать — так что источник этого знания: (a) ты мне это сказал."
p083,20,attribution,t24,2,b,"Я знаю, что ты временно не занимаешься керамикой из-за нехватки времени, и изначально (b) я сам это вывел/предположил, заметив, что печь молчала третью неделю."
p084,20,attribution,t25,1,a,"С Бусей всё в порядке, его возили к ветеринару и сделали прививки — я знаю это потому, что (a) ты сам мне это сказал."
p085,20,attribution,t26,0,b,"Ты сказал будить тебя в 6:30 для утренних пробежек (a), а я сам предположил, что кот будит тебя около шести и что по ритму жизни ты скорее «сова» (b)."
p086,20,twin,t11+t12,13,шрифты обещал владелец агенту; бэкап обещал агент владельцу,"Вы обещали прислать мне список шрифтов для проекта «Сельдерей» (и попросили напомнить, если забудете).

Я обещал вам в пятницу напомнить про бэкап рабочего диска."
p087,20,open,,,each marker mentioned must carry its true origin,"Вот всё, что я знаю о вас и ваших предпочтениях, сгруппированное по источникам информации:

### 1. Вы сказали (информация от вас лично)
* **Кот:** Вашего кота зовут Буся, ему 6 лет; недавно возили его к ветеринару и сделали прививки.
* **Растения:** На подоконнике растёт кактус, который нужно поливать.
* **Напитки:** Вы не пьёте кофе вечером (попросили не предлагать его после 16:00).
* **Семья:**
  * Ваша сестра открыла пекарню под названием «Жито».
  * Вашего брата зовут Олег (он заезжает по субботам).
* **Режим и привычки:**
  * Вы начали бегать по утрам и попросили ставить будильник на 06:30.
  * Когда вы работаете и просите включить «что-нибудь тихое», я запускаю плейлист для работы.
* **Работа и хобби:**
  * Вы сдали проект «Сельдерей» для заказчика — студии «Морена» (приняли без правок).
  * Ездили во Львов (поездка была наполовину рабочей, вернулись во вторник с макетами).
  * Вы занимаетесь керамикой, но сейчас пауза, так как вам некогда.

---

### 2. Ты вывел (мои наблюдения и умозаключения)
* **Освещение при работе:** Вам комфортнее работать при закрытых шторах (вывел наблюдение, что их стоит прикрывать ближе к полудню).
* **Созвоны:** Утренние созвоны до полудня вам обычно «не заходят» (вы часто их откладывали).
* **График:** В среднем вы уходите около 18:30.
* **Утренний подъём кота:** Предположил по ранним появлениям на кухне, что Буся будит вас около 06:00.
* **Керамическая печь:** Заметил, что вы смотрели цены на муфельные печи, и сделал вывод, что вы копите на новую.
* **Хронотип:** По наблюдениям за три недели вывел, что вы скорее «сова», несмотря на утренние пробежки.

---

### 3. Инструмент / сенсор показал
* **Присутствие и внимание:** Датчики фиксируют ваше присутствие дома (`presence: present / away`) и направление внимания (например, фокус на левом мониторе).
* **Распознавание лиц:** Камера зафиксировала незнакомое лицо у двери вечером в 21:40 (как вы позже уточнили, это был курьер)."
